datetime	cnt	tL	X	Y	Z	tP8
2016-10-20 19:00:00	2.3333333333333335	45.888749999999995	-19.036	-8.577	1.548	3.935158333333333e-06
2016-10-20 20:00:00	2.3333333333333335	45.703833333333336	-19.036	-8.577	1.548	3.4250133333333335e-06
2016-10-20 21:00:00	2.4166666666666665	45.38608333333334	-19.036	-8.577	1.548	2.6728974999999997e-06
2016-10-20 22:00:00	2.3333333333333335	44.914500000000004	-19.036	-8.577	1.548	2.0599061666666667e-06
2016-10-20 23:00:00	2.3333333333333335	44.27175	-19.036	-8.577	1.548	2.2713276666666665e-06
2016-10-21 00:00:00	2.3333333333333335	43.44291666666667	-19.036	-8.577	1.548	2.740115e-06
2016-10-21 01:00:00	2.3333333333333335	42.4075	-19.036	-8.577	1.548	2.034135e-06
2016-10-21 02:00:00	2.4166666666666665	41.15508333333333	-19.036	-8.577	1.548	3.7234535e-06
2016-10-21 03:00:00	2.3333333333333335	39.68741666666667	-19.036	-8.577	1.548	3.0941266666666667e-06
2016-10-21 04:00:00	2.3333333333333335	38.00775	-19.036	-8.577	1.548	1.1151269166666667e-06
2016-10-21 05:00:00	2.3333333333333335	36.11383333333333	-19.036	-8.577	1.548	2.8549991666666665e-06
2016-10-21 06:00:00	2.4166666666666665	34.04716666666667	-19.036	-8.577	1.548	2.0244468333333333e-06
2016-10-21 07:00:00	2.3333333333333335	31.832333333333334	-19.036	-8.577	1.548	2.0112824999999997e-06
2016-10-21 08:00:00	2.3333333333333335	29.505	-19.036	-8.577	1.548	2.6437275e-06
2016-10-21 09:00:00	2.3333333333333335	27.114833333333333	-19.036	-8.577	1.548	2.480351666666667e-06
2016-10-21 10:00:00	2.4166666666666665	24.714083333333335	-19.036	-8.577	1.548	3.386915833333333e-06
2016-10-21 11:00:00	2.3333333333333335	22.348083333333335	-19.036	-8.577	1.548	2.4813158333333333e-06
2016-10-21 12:00:00	2.3333333333333335	20.052083333333332	-19.036	-8.577	1.548	3.2604108333333333e-06
2016-10-21 13:00:00	2.3333333333333335	17.888583333333333	-19.036	-8.577	1.548	2.4449861666666665e-06
2016-10-21 14:00:00	2.4166666666666665	15.871583333333334	-19.036	-8.577	1.548	3.5285469166666667e-06
2016-10-21 15:00:00	2.5	14.016833333333333	-19.036	-8.577	1.548	1.5609166666666667e-06
2016-10-21 16:00:00	2.3333333333333335	12.365916666666665	-19.036	-8.577	1.548	2.2913036666666665e-06
2016-10-21 17:00:00	2.4166666666666665	10.903416666666667	-19.036	-8.577	1.548	1.7320416666666667e-06
2016-10-21 18:00:00	2.3333333333333335	9.631916666666667	-19.036	-8.577	1.548	2.5925391666666663e-06
2016-10-21 19:00:00	2.3333333333333335	8.554583333333333	-19.036	-8.577	1.548	3.28162775e-06
2016-10-21 20:00:00	2.3333333333333335	7.665166666666667	-19.036	-8.577	1.548	3.3871875e-06
2016-10-21 21:00:00	2.3333333333333335	6.951249999999999	-19.036	-8.577	1.548	1.8328375e-06
2016-10-21 22:00:00	2.4166666666666665	6.4105	-19.036	-8.577	1.548	2.4821983333333332e-06
2016-10-21 23:00:00	2.3333333333333335	6.042750000000001	-19.036	-8.577	1.548	4.164128333333333e-07
2016-10-22 00:00:00	2.3333333333333335	5.848416666666666	-19.036	-8.577	1.548	7.673035833333334e-07
2016-10-22 01:00:00	2.3333333333333335	5.838916666666667	-19.036	-8.577	1.548	1.8941975e-07
2016-10-22 02:00:00	2.4166666666666665	6.0369166666666665	-19.036	-8.577	1.548	4.4188350000000003e-07
2016-10-22 03:00:00	2.3333333333333335	6.476333333333334	-19.036	-8.577	1.548	9.071744166666666e-07
2016-10-22 04:00:00	2.3333333333333335	7.206833333333333	-19.036	-8.577	1.548	8.399984166666667e-07
2016-10-22 05:00:00	2.3333333333333335	8.305583333333333	-19.036	-8.577	1.548	1.2351166666666667e-06
2016-10-22 06:00:00	2.4166666666666665	9.8415	-19.036	-8.577	1.548	1.7289310833333334e-06
2016-10-22 07:00:00	2.3333333333333335	11.8825	-19.036	-8.577	1.548	1.2496274999999999e-06
2016-10-22 08:00:00	2.6666666666666665	14.438250000000002	-19.036	-8.577	1.548	2.0262047500000003e-06
2016-10-22 09:00:00	2.8333333333333335	17.384666666666664	-19.036	-8.577	1.548	2.5194340833333333e-06
2016-10-22 10:00:00	2.8333333333333335	20.425583333333332	-19.036	-8.577	1.548	2.29484175e-06
2016-10-22 11:00:00	2.9166666666666665	23.103166666666667	-19.036	-8.577	1.548	2.4334766666666665e-06
