1805807605,6BA26FF5,2015-083T12,20,0,8,0,,,,,,,,,,
1805811205,6BA27E05,2015-083T13,24,0,9,0,,,,,,,,,,
1805814805,6BA28C15,2015-083T14,28,0,6,0,,,,,,,,,,
1805818405,6BA29A25,2015-083T15,31,0,7,0,,,,,,,,,,
1805822005,6BA2A835,2015-083T16,24,0,17,0,,,,,,,,,,
1805825605,6BA2B645,2015-083T17,22,0,13,0,,,,,,,,,,
1805829205,6BA2C455,2015-083T18,26,0,12,0,,,,,,,,,,
1805832805,6BA2D265,2015-083T19,25,0,13,0,,,,,,,,,,
1805836405,6BA2E075,2015-083T20,24,0,13,0,,,,,,,,,,
1805840005,6BA2EE85,2015-083T21,20,0,13,0,,,,,,,,,,
1805843605,6BA2FC95,2015-083T22,26,0,13,0,,,,,,,,,,
1805847205,6BA30AA5,2015-083T23,26,0,8,0,,,,,,,,,,
1805850805,6BA318B5,2015-084T00,24,0,16,0,,,,,,,,,,
1805854405,6BA326C5,2015-084T01,29,0,5,0,,,,,,,,,,
1805858005,6BA334D5,2015-084T02,26,0,17,0,,,,,,,,,,
1805861605,6BA342E5,2015-084T03,26,0,12,0,,,,,,,,,,
1805865205,6BA350F5,2015-084T04,26,0,10,0,,,,,,,,,,
1805868805,6BA35F05,2015-084T05,21,0,8,0,,,,,,,,,,
1805872405,6BA36D15,2015-084T06,22,0,14,0,,,,,,,,,,
1805876005,6BA37B25,2015-084T07,29,0,9,0,,,,,,,,,,
1805879605,6BA38935,2015-084T08,23,0,8,1,,,,,,,,,,
1805883205,6BA39745,2015-084T09,21,0,14,0,,,,,,,,,,
1805886805,6BA3A555,2015-084T10,19,0,8,0,,,,,,,,,,
1805890405,6BA3B365,2015-084T11,27,0,17,0,,,,,,,,,,
1805894005,6BA3C175,2015-084T12,27,1,12,1,,,,,,,,,,
1805897605,6BA3CF85,2015-084T13,23,0,16,0,,,,,,,,,,
1805901205,6BA3DD95,2015-084T14,0,0,0,0,,,,,,,,,,
1805904805,6BA3EBA5,2015-084T15,23,0,9,0,,,,,,,,,,
1805908405,6BA3F9B5,2015-084T16,29,0,13,0,,,,,,,,,,
1805912005,6BA407C5,2015-084T17,27,0,17,0,,,,,,,,,,
1805915605,6BA415D5,2015-084T18,29,0,15,0,,,,,,,,,,
1805919205,6BA423E5,2015-084T19,29,0,15,0,,,,,,,,,,
1805922805,6BA431F5,2015-084T20,21,0,29,0,,,,,,,,,,
1805926405,6BA44005,2015-084T21,24,0,23,0,,,,,,,,,,
1805930005,6BA44E15,2015-084T22,24,0,12,0,,,,,,,,,,
1805933605,6BA45C25,2015-084T23,20,0,13,0,,,,,,,,,,
1805937205,6BA46A35,2015-085T00,23,0,7,0,,,,,,,,,,
1805940805,6BA47845,2015-085T01,19,0,16,0,,,,,,,,,,
1805944405,6BA48655,2015-085T02,23,1,13,0,,,,,,,,,,
1805948005,6BA49465,2015-085T03,23,0,12,0,,,,,,,,,,
1805951605,6BA4A275,2015-085T04,24,0,6,0,,,,,,,,,,
1805955205,6BA4B085,2015-085T05,20,0,12,0,,,,,,,,,,
1805958805,6BA4BE95,2015-085T06,21,0,13,0,,,,,,,,,,
1805962405,6BA4CCA5,2015-085T07,23,0,8,0,,,,,,,,,,
1805966005,6BA4DAB5,2015-085T08,21,0,10,0,,,,,,,,,,
1805969605,6BA4E8C5,2015-085T09,25,0,9,1,,,,,,,,,,
1805973205,6BA4F6D5,2015-085T10,23,0,25,0,,,,,,,,,,
1805976805,6BA504E5,2015-085T11,26,0,9,0,,,,,,,,,,
1805980405,6BA512F5,2015-085T12,32,0,12,0,,,,,,,,,,
1805984005,6BA52105,2015-085T13,24,0,12,2,,,,,,,,,,
1805987605,6BA52F15,2015-085T14,30,1,12,1,,,,,,,,,,
1805991205,6BA53D25,2015-085T15,24,0,12,0,,,,,,,,,,
1805994805,6BA54B35,2015-085T16,25,0,15,0,,,,,,,,,,
1805998405,6BA55945,2015-085T17,31,0,15,0,,,,,,,,,,
1806002005,6BA56755,2015-085T18,21,0,28,0,,,,,,,,,,
1806005605,6BA57565,2015-085T19,21,0,13,0,,,,,,,,,,
1806009205,6BA58375,2015-085T20,21,2,17,0,,,,,,,,,,
1806012805,6BA59185,2015-085T21,25,0,18,0,,,,,,,,,,
1806016405,6BA59F95,2015-085T22,30,0,18,0,,,,,,,,,,
1806020005,6BA5ADA5,2015-085T23,27,0,20,1,,,,,,,,,,
1806023605,6BA5BBB5,2015-086T00,21,0,16,3,,,,,,,,,,
1806027205,6BA5C9C5,2015-086T01,28,0,14,0,,,,,,,,,,
1806030805,6BA5D7D5,2015-086T02,23,0,18,0,,,,,,,,,,
1806034405,6BA5E5E5,2015-086T03,29,0,14,0,,,,,,,,,,
1806038005,6BA5F3F5,2015-086T04,22,0,15,0,,,,,,,,,,
1806041605,6BA60205,2015-086T05,25,0,20,0,,,,,,,,,,
1806045205,6BA61015,2015-086T06,33,0,29,0,,,,,,,,,,
1806048805,6BA61E25,2015-086T07,26,0,12,1,,,,,,,,,,
1806052405,6BA62C35,2015-086T08,27,0,25,0,,,,,,,,,,
1806056005,6BA63A45,2015-086T09,19,0,17,1,,,,,,,,,,
1806059605,6BA64855,2015-086T10,30,0,15,0,,,,,,,,,,
1806063205,6BA65665,2015-086T11,25,1,15,0,,,,,,,,,,
1806066805,6BA66475,2015-086T12,28,0,15,0,,,,,,,,,,
1806070405,6BA67285,2015-086T13,28,0,30,0,,,,,,,,,,
1806074005,6BA68095,2015-086T14,24,1,18,0,,,,,,,,,,
1806077605,6BA68EA5,2015-086T15,19,0,17,0,,,,,,,,,,
1806081205,6BA69CB5,2015-086T16,30,1,19,1,,,,,,,,,,
1806084805,6BA6AAC5,2015-086T17,26,0,18,0,,,,,,,,,,
1806088405,6BA6B8D5,2015-086T18,23,0,19,0,,,,,,,,,,
1806092005,6BA6C6E5,2015-086T19,24,1,19,0,,,,,,,,,,
1806095605,6BA6D4F5,2015-086T20,22,0,15,0,,,,,,,,,,
1806099205,6BA6E305,2015-086T21,23,0,17,1,,,,,,,,,,
1806102805,6BA6F115,2015-086T22,27,0,15,0,,,,,,,,,,
1806106405,6BA6FF25,2015-086T23,30,0,16,0,,,,,,,,,,
1806110005,6BA70D35,2015-087T00,26,1,16,0,,,,,,,,,,
1806113605,6BA71B45,2015-087T01,29,4,16,0,,,,,,,,,,
1806117205,6BA72955,2015-087T02,23,0,17,0,,,,,,,,,,
1806120805,6BA73765,2015-087T03,24,0,20,1,,,,,,,,,,
1806124405,6BA74575,2015-087T04,23,0,18,0,,,,,,,,,,
1806128005,6BA75385,2015-087T05,20,0,21,0,,,,,,,,,,
1806131605,6BA76195,2015-087T06,25,0,22,0,,,,,,,,,,
1806135205,6BA76FA5,2015-087T07,27,0,22,0,,,,,,,,,,
1806138805,6BA77DB5,2015-087T08,27,1,18,0,,,,,,,,,,
1806142405,6BA78BC5,2015-087T09,24,0,19,0,,,,,,,,,,
1806146005,6BA799D5,2015-087T10,18,0,19,0,,,,,,,,,,
1806149605,6BA7A7E5,2015-087T11,25,0,17,0,,,,,,,,,,
1806153205,6BA7B5F5,2015-087T12,24,0,18,0,,,,,,,,,,
1806156805,6BA7C405,2015-087T13,21,0,21,1,,,,,,,,,,
1806160405,6BA7D215,2015-087T14,28,0,20,0,,,,,,,,,,
1806164005,6BA7E025,2015-087T15,30,0,17,0,,,,,,,,,,
1806167605,6BA7EE35,2015-087T16,34,0,14,0,,,,,,,,,,
1806171205,6BA7FC45,2015-087T17,22,0,18,0,,,,,,,,,,
1806174805,6BA80A55,2015-087T18,28,0,12,0,,,,,,,,,,
1806178405,6BA81865,2015-087T19,24,0,22,0,,,,,,,,,,
1806182005,6BA82675,2015-087T20,24,0,28,1,,,,,,,,,,
1806185605,6BA83485,2015-087T21,29,0,14,1,,,,,,,,,,
1806189205,6BA84295,2015-087T22,27,0,22,0,,,,,,,,,,
1806192805,6BA850A5,2015-087T23,29,0,17,0,,,,,,,,,,
1806196405,6BA85EB5,2015-088T00,30,1,18,0,,,,,,,,,,
1806200005,6BA86CC5,2015-088T01,22,0,11,0,,,,,,,,,,
1806203605,6BA87AD5,2015-088T02,25,0,25,0,,,,,,,,,,
1806207205,6BA888E5,2015-088T03,24,2,21,0,,,,,,,,,,
1806210805,6BA896F5,2015-088T04,26,0,18,1,,,,,,,,,,
1806214405,6BA8A505,2015-088T05,33,0,20,1,,,,,,,,,,
1806218005,6BA8B315,2015-088T06,22,0,16,0,,,,,,,,,,
1806221605,6BA8C125,2015-088T07,27,0,14,0,,,,,,,,,,
1806225205,6BA8CF35,2015-088T08,23,2,16,0,,,,,,,,,,
1806228805,6BA8DD45,2015-088T09,24,0,18,0,,,,,,,,,,
1806232405,6BA8EB55,2015-088T10,24,0,16,0,,,,,,,,,,
1806236005,6BA8F965,2015-088T11,27,0,17,0,,,,,,,,,,
1806239605,6BA90775,2015-088T12,22,0,16,0,,,,,,,,,,
1806243205,6BA91585,2015-088T13,25,0,16,0,,,,,,,,,,
1806246805,6BA92395,2015-088T14,18,0,20,0,,,,,,,,,,
1806250405,6BA931A5,2015-088T15,36,0,21,0,,,,,,,,,,
1806254005,6BA93FB5,2015-088T16,24,0,16,0,APOAPSIS,,,,,,,,,
1806257605,6BA94DC5,2015-088T17,19,1,10,0,,,,,,,,,,
1806261205,6BA95BD5,2015-088T18,16,0,18,0,,,,,,,,,,
1806264805,6BA969E5,2015-088T19,15,1,23,0,,,,,,,,,,
1806268405,6BA977F5,2015-088T20,11,0,16,0,,,,,,,,,,
1806272005,6BA98605,2015-088T21,16,0,15,0,,,,,,,,,,
1806275605,6BA99415,2015-088T22,14,0,13,1,,,,,,,,,,
1806279205,6BA9A225,2015-088T23,11,0,10,0,,,,,,,,,,
1806282805,6BA9B035,2015-089T00,13,0,17,0,,,,,,,,,,
1806286405,6BA9BE45,2015-089T01,20,0,20,0,,,,,,,,,,
1806290005,6BA9CC55,2015-089T02,22,0,17,0,,,,,,,,,,
1806293605,6BA9DA65,2015-089T03,21,0,23,0,,,,,,,,,,
1806297205,6BA9E875,2015-089T04,15,0,19,0,,,,,,,,,,
1806300805,6BA9F685,2015-089T05,28,0,15,0,,,,,,,,,,
1806304405,6BAA0495,2015-089T06,19,0,13,0,,,,,,,,,,
1806308005,6BAA12A5,2015-089T07,25,0,14,0,,,,,,,,,,
1806311605,6BAA20B5,2015-089T08,31,2,13,0,,,,,,,,,,
1806315205,6BAA2EC5,2015-089T09,21,0,10,1,,,,,,,,,,
1806318805,6BAA3CD5,2015-089T10,20,0,10,0,,,,,,,,,,
1806322405,6BAA4AE5,2015-089T11,17,0,8,0,,,,,,,,,,
1806326005,6BAA58F5,2015-089T12,22,0,11,0,,,,,,,,,,
1806329605,6BAA6705,2015-089T13,12,0,12,0,,,,,,,,,,
1806333205,6BAA7515,2015-089T14,21,1,7,0,,,,,,,,,,
1806336805,6BAA8325,2015-089T15,27,0,10,0,,,,,,,,,,
1806340405,6BAA9135,2015-089T16,16,0,11,0,,,,,,,,,,
1806344005,6BAA9F45,2015-089T17,18,0,9,0,,,,,,,,,,
1806347605,6BAAAD55,2015-089T18,23,0,13,0,,,,,,,,,,
1806351205,6BAABB65,2015-089T19,22,0,11,0,,,,,,,,,,
1806354805,6BAAC975,2015-089T20,21,0,8,0,,,,,,,,,,
1806358405,6BAAD785,2015-089T21,13,0,12,0,,,,,,,,,,
1806362005,6BAAE595,2015-089T22,24,0,16,0,,,,,,,,,,
1806365605,6BAAF3A5,2015-089T23,19,0,11,0,,,,,,,,,,
1806369205,6BAB01B5,2015-090T00,13,0,8,0,,,,,,,,,,
1806372805,6BAB0FC5,2015-090T01,14,0,10,0,,,,,,,,,,
1806376405,6BAB1DD5,2015-090T02,16,0,12,0,,,,,,,,,,
1806380005,6BAB2BE5,2015-090T03,18,0,19,0,,,,,,,,,,
1806383605,6BAB39F5,2015-090T04,14,0,8,0,,,,,,,,,,
1806387205,6BAB4805,2015-090T05,27,0,6,0,,,,,,,,,,
1806390805,6BAB5615,2015-090T06,12,0,6,0,,,,,,,,,,
1806394405,6BAB6425,2015-090T07,15,0,9,0,,,,,,,,,,
1806398005,6BAB7235,2015-090T08,21,0,10,0,,,,,,,,,,
1806401605,6BAB8045,2015-090T09,19,0,5,0,,,,,,,,,,
1806405205,6BAB8E55,2015-090T10,15,0,11,0,,,,,,,,,,
1806408805,6BAB9C65,2015-090T11,22,0,25,0,,,,,,,,,,
1806412405,6BABAA75,2015-090T12,25,0,14,0,,,,,,,,,,
1806416005,6BABB885,2015-090T13,18,0,13,0,,,,,,,,,,
1806419605,6BABC695,2015-090T14,17,0,12,0,,,,,,,,,,
1806423205,6BABD4A5,2015-090T15,12,0,7,0,,,,,,,,,,
1806426805,6BABE2B5,2015-090T16,21,0,8,0,,,,,,,,,,
1806430405,6BABF0C5,2015-090T17,19,0,6,0,,,,,,,,,,
1806434005,6BABFED5,2015-090T18,18,0,7,0,,,,,,,,,,
1806437605,6BAC0CE5,2015-090T19,22,0,11,0,,,,,,,,,,
1806441205,6BAC1AF5,2015-090T20,20,0,11,0,,,,,,,,,,
1806444805,6BAC2905,2015-090T21,19,2,12,0,,,,,,,,,,
1806448405,6BAC3715,2015-090T22,19,0,5,0,,,,,,,,,,
1806452005,6BAC4525,2015-090T23,16,0,7,0,,,,,,,,,,
1806455605,6BAC5335,2015-091T00,25,0,12,0,,,,,,,,,,
1806459205,6BAC6145,2015-091T01,16,0,9,0,,,,,,,,,,
1806462805,6BAC6F55,2015-091T02,16,0,15,0,,,,,,,,,,
1806466405,6BAC7D65,2015-091T03,26,0,16,0,,,,,,,,,,
1806470005,6BAC8B75,2015-091T04,15,0,17,0,,,,,,,,,,
1806473605,6BAC9985,2015-091T05,12,1,12,0,,,,,,,,,,
1806477205,6BACA795,2015-091T06,27,0,14,0,,,,,,,,,,
1806480805,6BACB5A5,2015-091T07,7,0,4,0,,,,,,,,,,
1806484405,6BACC3B5,2015-091T08,19,0,7,0,,,,,,,,,,
1806488005,6BACD1C5,2015-091T09,22,0,9,0,,,,,,,,,,
1806491605,6BACDFD5,2015-091T10,15,0,5,0,,,,,,,,,,
1806495205,6BACEDE5,2015-091T11,21,0,6,0,,,,,,,,,,
1806498805,6BACFBF5,2015-091T12,18,1,11,1,,,,,,,,,,
1806502405,6BAD0A05,2015-091T13,1,0,0,0,,,,,,,,,,
1806506005,6BAD1815,2015-091T14,13,0,7,0,,,,,,,,,,
1806509605,6BAD2625,2015-091T15,19,0,14,0,,,,,,,,,,
1806513205,6BAD3435,2015-091T16,10,0,10,0,,,,,,,,,,
1806516805,6BAD4245,2015-091T17,21,1,12,0,,,,,,,,,,
1806520405,6BAD5055,2015-091T18,24,0,5,0,,,,,,,,,,
1806524005,6BAD5E65,2015-091T19,20,0,7,0,,,,,,,,,,
1806527605,6BAD6C75,2015-091T20,15,0,8,0,,,,,,,,,,
1806531205,6BAD7A85,2015-091T21,24,0,13,0,,,,,,,,,,
1806534805,6BAD8895,2015-091T22,25,0,5,0,,,,,,,,,,
1806538405,6BAD96A5,2015-091T23,14,1,12,0,,,,,,,,,,
1806542005,6BADA4B5,2015-092T00,20,2,13,0,,,,,,,,,,
1806545605,6BADB2C5,2015-092T01,16,1,8,0,,,,,,,,,,
1806549205,6BADC0D5,2015-092T02,25,0,5,1,,,,,,,,,,
1806552805,6BADCEE5,2015-092T03,18,0,7,1,,,,,,,,,,
1806556405,6BADDCF5,2015-092T04,14,0,14,0,,,,,,,,,,
1806560005,6BADEB05,2015-092T05,23,0,13,1,,,,,,,,,,
1806563605,6BADF915,2015-092T06,19,0,7,0,,,,,,,,,,
1806567205,6BAE0725,2015-092T07,18,0,11,0,,,,,,,,,,
1806570805,6BAE1535,2015-092T08,17,0,10,0,,,,,,,,,,
1806574405,6BAE2345,2015-092T09,16,0,8,0,,,,,,,,,,
1806578005,6BAE3155,2015-092T10,23,0,11,0,,,,,,,,,,
1806581605,6BAE3F65,2015-092T11,17,1,10,0,,,,,,,,,,
1806585205,6BAE4D75,2015-092T12,20,2,11,0,,,,,,,,,,
1806588805,6BAE5B85,2015-092T13,17,0,15,0,,,,,,,,,,
1806592405,6BAE6995,2015-092T14,17,0,10,0,,,,,,,,,,
1806596005,6BAE77A5,2015-092T15,20,0,14,0,,,,,,,,,,
1806599605,6BAE85B5,2015-092T16,19,0,8,0,,,,,,,,,,
1806603205,6BAE93C5,2015-092T17,15,0,10,1,,,,,,,,,,
1806606805,6BAEA1D5,2015-092T18,12,1,13,0,,,,,,,,,,
1806610405,6BAEAFE5,2015-092T19,22,0,7,0,,,,,,,,,,
1806614005,6BAEBDF5,2015-092T20,19,0,14,0,,,,,,,,,,
1806617605,6BAECC05,2015-092T21,19,1,15,0,,,,,,,,,,
1806621205,6BAEDA15,2015-092T22,25,0,13,0,,,,,,,,,,
1806624805,6BAEE825,2015-092T23,13,0,12,0,,,,,,,,,,
1806628405,6BAEF635,2015-093T00,16,0,13,1,,,,,,,,,,
1806632005,6BAF0445,2015-093T01,13,0,14,0,,,,,,,,,,
1806635605,6BAF1255,2015-093T02,19,0,18,0,,,,,,,,,,
1806639205,6BAF2065,2015-093T03,17,0,6,0,,,,,,,,,,
1806642805,6BAF2E75,2015-093T04,24,0,14,0,,,,,,,,,,
1806646405,6BAF3C85,2015-093T05,21,0,14,0,,,,,,,,,,
1806650005,6BAF4A95,2015-093T06,26,0,19,0,,,,,,,,,,
1806653605,6BAF58A5,2015-093T07,26,0,22,1,,,,,,,,,,
1806657205,6BAF66B5,2015-093T08,25,0,20,1,,,,,,,,,,
1806660805,6BAF74C5,2015-093T09,19,0,10,0,,,,,,,,,,
1806664405,6BAF82D5,2015-093T10,30,0,14,0,,,,,,,,,,
1806668005,6BAF90E5,2015-093T11,24,0,17,0,,,,,,,,,,
1806671605,6BAF9EF5,2015-093T12,21,0,26,0,,,,,,,,,,
1806675205,6BAFAD05,2015-093T13,28,0,14,0,,,,,,,,,,
1806678805,6BAFBB15,2015-093T14,26,1,16,1,,,,,,,,,,
1806682405,6BAFC925,2015-093T15,26,0,15,1,,,,,,,,,,
1806686005,6BAFD735,2015-093T16,21,0,19,0,,,,,,,,,,
1806689605,6BAFE545,2015-093T17,23,0,21,0,,,,,,,,,,
1806693205,6BAFF355,2015-093T18,18,0,15,0,,,,,,,,,,
1806696805,6BB00165,2015-093T19,34,0,11,0,,,,,,,,,,
1806700405,6BB00F75,2015-093T20,28,0,10,0,,,,,,,,,,
1806704005,6BB01D85,2015-093T21,32,0,18,0,,,,,,,,,,
1806707605,6BB02B95,2015-093T22,26,0,19,0,,,,,,,,,,
1806711205,6BB039A5,2015-093T23,17,0,18,0,,,,,,,,,,
1806714805,6BB047B5,2015-094T00,22,0,16,0,,,,,,,,,,
1806718405,6BB055C5,2015-094T01,17,0,16,0,,,,,,,,,,
1806722005,6BB063D5,2015-094T02,14,0,21,0,,,,,,,,,,
1806725605,6BB071E5,2015-094T03,15,0,14,0,,,,,,,,,,
1806729205,6BB07FF5,2015-094T04,20,0,13,0,,,,,,,,,,
1806732805,6BB08E05,2015-094T05,12,1,18,0,,,,,,,,,,
1806736405,6BB09C15,2015-094T06,18,1,22,0,,,,,,,,,,
1806740005,6BB0AA25,2015-094T07,17,0,15,0,,,,,,,,,,
1806743605,6BB0B835,2015-094T08,10,0,18,0,,,,,,,,,,
1806747205,6BB0C645,2015-094T09,15,0,19,0,,,,,,,,,,
1806750805,6BB0D455,2015-094T10,17,0,11,0,,,,,,,,,,
1806754405,6BB0E265,2015-094T11,18,0,19,0,,,,,,,,,,
1806758005,6BB0F075,2015-094T12,12,0,23,0,,,,,,,,,,
1806761605,6BB0FE85,2015-094T13,13,0,9,0,,,,,,,,,,
1806765205,6BB10C95,2015-094T14,18,0,15,0,,,,,,,,,,
1806768805,6BB11AA5,2015-094T15,15,0,15,0,,,,,,,,,,
1806772405,6BB128B5,2015-094T16,13,0,23,2,,,,,,,,,,
1806776005,6BB136C5,2015-094T17,12,0,21,0,,,,,,,,,,
1806779605,6BB144D5,2015-094T18,15,1,17,0,,,,,,,,,,
1806783205,6BB152E5,2015-094T19,22,0,15,0,,,,,,,,,,
1806786805,6BB160F5,2015-094T20,20,0,16,0,,,,,,,,,,
1806790405,6BB16F05,2015-094T21,17,0,19,0,,,,,,,,,,
1806794005,6BB17D15,2015-094T22,19,0,12,0,,,,,,,,,,
1806797605,6BB18B25,2015-094T23,12,0,21,0,,,,,,,,,,
1806801205,6BB19935,2015-095T00,14,0,14,0,,,,,,,,,,
1806804805,6BB1A745,2015-095T01,17,0,15,0,,,,,,,,,,
1806808405,6BB1B555,2015-095T02,16,0,17,0,,,,,,,,,,
1806812005,6BB1C365,2015-095T03,12,0,17,1,,,,,,,,,,
1806815605,6BB1D175,2015-095T04,19,0,16,0,,,,,,,,,,
1806819205,6BB1DF85,2015-095T05,16,0,10,1,,,,,,,,,,
1806822805,6BB1ED95,2015-095T06,19,0,17,0,,,,,,,,,,
1806826405,6BB1FBA5,2015-095T07,18,0,12,2,,,,,,,,,,
1806830005,6BB209B5,2015-095T08,15,1,19,1,,,,,,,,,,
1806833605,6BB217C5,2015-095T09,19,0,19,0,,,,,,,,,,
1806837205,6BB225D5,2015-095T10,20,0,22,0,,,,,,,,,,
1806840805,6BB233E5,2015-095T11,20,0,23,0,,,,,,,,,,
1806844405,6BB241F5,2015-095T12,18,0,15,0,,,,,,,,,,
1806848005,6BB25005,2015-095T13,20,0,17,0,,,,,,,,,,
1806851605,6BB25E15,2015-095T14,17,0,20,0,,,,,,,,,,
1806855205,6BB26C25,2015-095T15,16,1,18,0,,,,,,,,,,
1806858805,6BB27A35,2015-095T16,21,0,17,0,,,,,,,,,,
1806862405,6BB28845,2015-095T17,22,0,20,0,,,,,,,,,,
1806866005,6BB29655,2015-095T18,10,0,15,0,,,,,,,,,,
1806869605,6BB2A465,2015-095T19,20,0,15,0,,,,,,,,,,
1806873205,6BB2B275,2015-095T20,18,0,17,0,,,,,,,,,,
1806876805,6BB2C085,2015-095T21,16,0,12,0,,,,,,,,,,
1806880405,6BB2CE95,2015-095T22,8,0,15,0,,,,,,,,,,
1806884005,6BB2DCA5,2015-095T23,17,0,17,0,,,,,,,,,,
1806887605,6BB2EAB5,2015-096T00,13,0,12,0,,,,,,,,,,
1806891205,6BB2F8C5,2015-096T01,23,0,13,1,,,,,,,,,,
1806894805,6BB306D5,2015-096T02,15,0,20,0,,,,,,,,,,
1806898405,6BB314E5,2015-096T03,15,0,23,0,,,,,,,,,,
1806902005,6BB322F5,2015-096T04,14,1,16,0,,,,,,,,,,
1806905605,6BB33105,2015-096T05,18,0,16,0,,,,,,,,,,
1806909205,6BB33F15,2015-096T06,14,0,11,0,,,,,,,,,,
1806912805,6BB34D25,2015-096T07,20,1,19,0,,,,,,,,,,
1806916405,6BB35B35,2015-096T08,19,0,22,0,,,,,,,,,,
1806920005,6BB36945,2015-096T09,14,0,12,0,,,,,,,,,,
1806923605,6BB37755,2015-096T10,12,0,8,0,,,,,,,,,,
1806927205,6BB38565,2015-096T11,18,0,26,0,,,,,,,,,,
1806930805,6BB39375,2015-096T12,21,0,9,0,,,,,,,,,,
1806934405,6BB3A185,2015-096T13,21,0,9,0,,,,,,,,,,
1806938005,6BB3AF95,2015-096T14,21,0,9,0,,,,,,,,,,
1806941605,6BB3BDA5,2015-096T15,19,0,9,0,,,,,,,,,,
1806945205,6BB3CBB5,2015-096T16,18,0,12,0,,,,,,,,,,
1806948805,6BB3D9C5,2015-096T17,14,0,10,0,,,,,,,,,,
1806952405,6BB3E7D5,2015-096T18,15,0,12,0,,,,,,,,,,
1806956005,6BB3F5E5,2015-096T19,17,0,5,0,,,,,,,,,,
1806959605,6BB403F5,2015-096T20,13,0,12,0,,,,,,,,,,
1806963205,6BB41205,2015-096T21,13,0,11,0,,,,,,,,,,
1806966805,6BB42015,2015-096T22,18,0,13,0,,,,,,,,,,
1806970405,6BB42E25,2015-096T23,14,0,5,0,,,,,,,,,,
1806974005,6BB43C35,2015-097T00,21,0,10,0,,,,,,,,,,
1806977605,6BB44A45,2015-097T01,20,0,11,0,,,,,,,,,,
1806981205,6BB45855,2015-097T02,15,0,10,0,,,,,,,,,,
1806984805,6BB46665,2015-097T03,16,0,15,0,,,,,,,,,,
1806988405,6BB47475,2015-097T04,15,0,9,0,,,,,,,,,,
1806992005,6BB48285,2015-097T05,27,0,12,0,,,,,,,,,,
1806995605,6BB49095,2015-097T06,13,0,14,0,,,,,,,,,,
1806999205,6BB49EA5,2015-097T07,25,0,18,2,,,,,,,,,,
1807002805,6BB4ACB5,2015-097T08,24,0,9,0,,,,,,,,,,
1807006405,6BB4BAC5,2015-097T09,14,0,7,0,,,,,,,,,,
1807010005,6BB4C8D5,2015-097T10,22,0,12,0,,,,,,,,,,
1807013605,6BB4D6E5,2015-097T11,20,0,14,0,,,,,,,,,,
1807017205,6BB4E4F5,2015-097T12,17,0,19,0,,,,,,,,,,
1807020805,6BB4F305,2015-097T13,14,0,11,0,,,,,,,,,,
1807024405,6BB50115,2015-097T14,16,0,8,0,,,,,,,,,,
1807028005,6BB50F25,2015-097T15,22,1,14,1,,,,,,,,,,
1807031605,6BB51D35,2015-097T16,15,0,17,0,,,,,,,,,,
1807035205,6BB52B45,2015-097T17,18,0,6,0,,,,,,,,,,
1807038805,6BB53955,2015-097T18,19,0,14,0,,,,,,,,,,
1807042405,6BB54765,2015-097T19,14,0,8,0,,,,,,,,,,
1807046005,6BB55575,2015-097T20,18,0,3,0,,,,,,,,,,
1807049605,6BB56385,2015-097T21,12,0,16,0,,,,,,,,,,
1807053205,6BB57195,2015-097T22,16,0,6,0,,,,,,,,,,
1807056805,6BB57FA5,2015-097T23,21,1,8,0,,,,,,,,,,
1807060405,6BB58DB5,2015-098T00,15,0,9,0,,,,,,,,,,
1807064005,6BB59BC5,2015-098T01,22,0,13,0,,,,,,,,,,
1807067605,6BB5A9D5,2015-098T02,13,0,5,0,,,,,,,,,,
1807071205,6BB5B7E5,2015-098T03,17,1,5,0,,,,,,,,,,
1807074805,6BB5C5F5,2015-098T04,17,0,8,0,,,,,,,,,,
1807078405,6BB5D405,2015-098T05,15,0,10,0,,,,,,,,,,
1807082005,6BB5E215,2015-098T06,15,0,6,0,,,,,,,,,,
1807085605,6BB5F025,2015-098T07,12,0,9,0,,,,,,,,,,
1807089205,6BB5FE35,2015-098T08,21,0,10,0,,,,,,,,,,
1807092805,6BB60C45,2015-098T09,23,0,19,2,,,,,,,,,,
1807096405,6BB61A55,2015-098T10,15,0,10,0,,,,,,,,,,
1807100005,6BB62865,2015-098T11,14,0,8,0,,,,,,,,,,
1807103605,6BB63675,2015-098T12,15,0,10,0,,,,,,,,,,
1807107205,6BB64485,2015-098T13,14,0,6,0,,,,,,,,,,
1807110805,6BB65295,2015-098T14,21,0,7,0,,,,,,,,,,
1807114405,6BB660A5,2015-098T15,15,1,18,0,,,,,,,,,,
1807118005,6BB66EB5,2015-098T16,14,0,13,1,,,,,,,,,,
1807121605,6BB67CC5,2015-098T17,19,0,12,0,,,,,,,,,,
1807125205,6BB68AD5,2015-098T18,26,0,17,0,,,,,,,,,,
1807128805,6BB698E5,2015-098T19,8,0,2,0,,,,,,,,,,
1807132405,6BB6A6F5,2015-098T20,23,0,11,0,,,,,,,,,,
1807136005,6BB6B505,2015-098T21,20,0,11,0,,,,,,,,,,
1807139605,6BB6C315,2015-098T22,16,0,7,0,,,,,,,,,,
1807143205,6BB6D125,2015-098T23,24,0,10,0,,,,,,,,,,
1807146805,6BB6DF35,2015-099T00,27,0,5,0,,,,,,,,,,
1807150405,6BB6ED45,2015-099T01,36,1,11,1,,,,,,,,,,
