2004,123,14,179,5,11,1
2004,123,15,185,8,6,0
2004,123,16,193,7,16,0
2004,123,17,197,8,13,3
2004,123,18,86,3,6,0
2004,123,19,176,9,9,0
2004,123,20,263,9,4,0
2004,123,21,283,11,17,1
2004,123,22,380,6,12,0
2004,123,23,298,2,11,0
2004,124,0,269,6,8,0
2004,124,1,332,20,8,0
2004,124,2,916,7,10,0
2004,124,3,314,7,8,0
2004,124,4,221,2,12,1
2004,124,5,301,11,12,1
2004,124,6,316,3,9,0
2004,124,7,459,8,8,0
2004,124,8,381,4,13,0
2004,124,9,566,4,7,0
2004,124,10,421,12,7,0
2004,124,11,330,4,16,1
2004,124,12,405,13,3,0
2004,124,13,258,2,9,0
2004,124,14,394,5,2,0
2004,124,15,353,4,9,1
2004,124,16,339,5,16,0
2004,124,17,394,9,10,0
2004,124,18,568,12,6,0
2004,124,19,180,3,10,1
2004,124,20,224,9,15,0
2004,124,21,652,13,7,0
2004,124,22,1053,9,10,0
2004,124,23,1150,14,15,0
2004,125,0,1106,1,9,0
2004,125,1,1099,14,6,0
2004,125,2,668,9,6,0
2004,125,3,1024,14,9,0
2004,125,4,797,6,14,0
2004,125,5,908,6,12,0
2004,125,6,1072,26,12,0
2004,125,7,1032,13,12,0
2004,125,8,1190,24,8,0
2004,125,9,1164,9,9,0
2004,125,10,1152,11,10,1
2004,125,11,1437,24,8,0
2004,125,12,1193,17,12,1
2004,125,13,1148,14,12,0
2004,125,14,1644,16,13,2
2004,125,15,379,7,7,1
2004,125,16,648,23,14,0
2004,125,17,54,16,8,0
2004,125,18,112,16,10,0
2004,125,19,1979,21,11,0
2004,125,20,96,27,8,0
2004,125,21,1460,24,6,0
2004,125,22,1127,17,13,0
2004,125,23,565,0,9,0
2004,126,0,611,11,14,0
2004,126,1,730,15,15,0
2004,126,2,882,8,8,0
2004,126,3,1245,23,7,0
2004,126,4,823,9,5,0
2004,126,5,790,14,12,0
2004,126,6,961,16,16,0
2004,126,7,814,11,7,1
2004,126,8,752,1,12,0
2004,126,9,458,5,9,0
2004,126,10,494,15,13,2
2004,126,11,398,15,12,2
2004,126,12,415,9,13,0
2004,126,13,758,13,5,0
2004,126,14,847,18,14,0
2004,126,15,831,12,10,0
2004,126,16,1428,24,7,1
2004,126,17,1438,23,6,1
2004,126,18,956,16,7,0
2004,126,19,635,11,8,1
2004,126,20,670,9,9,0
2004,126,21,1072,12,16,0
2004,126,22,1120,16,7,1
2004,126,23,1470,16,6,0
2004,127,0,1941,18,12,1
2004,127,1,1716,9,9,0
2004,127,2,1841,26,8,0
2004,127,3,1454,13,8,0
2004,127,4,1744,17,11,0
2004,127,5,41,18,10,0
2004,127,6,1955,19,12,1
2004,127,7,1361,25,5,1
2004,127,8,695,17,6,0
2004,127,9,496,5,11,0
