 2017.333286, 2017, 121,  15.50,   64,   10.081,   -1.865,   -2.256,    3.350, 1.8309E-005
 2017.333295, 2017, 121,  15.58,   64,   10.079,   -1.804,   -2.225,    3.321, 1.8309E-005
 2017.333305, 2017, 121,  15.67,   64,   10.079,   -1.742,   -2.194,    3.290, 2.3541E-005
 2017.333314, 2017, 121,  15.75,   64,   10.081,   -1.679,   -2.162,    3.259, 3.0734E-005
 2017.333324, 2017, 121,  15.83,   64,   10.085,   -1.616,   -2.130,    3.228, 1.7655E-005
 2017.333333, 2017, 121,  15.92,   64,   10.091,   -1.553,   -2.098,    3.195, 2.1579E-005
 2017.333343, 2017, 121,  16.00,   64,   10.100,   -1.490,   -2.065,    3.162, 2.0271E-005
 2017.333352, 2017, 121,  16.08,   64,   10.111,   -1.426,   -2.031,    3.129, 1.5694E-005
 2017.333362, 2017, 121,  16.17,   64,   10.125,   -1.362,   -1.997,    3.094, 2.0925E-005
 2017.333371, 2017, 121,  16.25,   64,   10.141,   -1.297,   -1.963,    3.059, 1.7002E-005
 2017.333381, 2017, 121,  16.33,   64,   10.160,   -1.232,   -1.928,    3.023, 2.4195E-005
 2017.333390, 2017, 121,  16.42,   64,   10.182,   -1.167,   -1.892,    2.985, 1.8963E-005
 2017.333400, 2017, 121,  16.50,   64,   10.207,   -1.102,   -1.856,    2.948, 1.5040E-005
 2017.333409, 2017, 121,  16.58,   64,   10.235,   -1.036,   -1.819,    2.909, 1.5694E-005
 2017.333419, 2017, 121,  16.67,   64,   10.266,   -0.970,   -1.782,    2.869, 2.0271E-005
 2017.333428, 2017, 121,  16.75,   64,   10.300,   -0.903,   -1.744,    2.828, 2.4848E-005
 2017.333438, 2017, 121,  16.83,   64,   10.336,   -0.836,   -1.705,    2.786, 2.2887E-005
 2017.333447, 2017, 121,  16.92,   64,   10.374,   -0.769,   -1.666,    2.743, 2.1579E-005
 2017.333457, 2017, 121,  17.00,   64,   10.414,   -0.701,   -1.625,    2.699, 1.8309E-005
 2017.333467, 2017, 121,  17.08,   64,   10.455,   -0.633,   -1.585,    2.653, 2.7464E-005
 2017.333476, 2017, 121,  17.17,   64,   10.496,   -0.565,   -1.543,    2.606, 1.9617E-005
 2017.333486, 2017, 121,  17.25,   64,   10.535,   -0.496,   -1.501,    2.558, 1.7655E-005
 2017.333495, 2017, 121,  17.33,   64,   10.570,   -0.428,   -1.457,    2.508, 1.8309E-005
