date	daily_rate	gcr_component	normalized_rate
2004-01-06 12:00:00	0.4	0.7921471797240432	0.504956667445747
2004-01-07 12:00:00	0.4	0.7922298860515433	0.5049039515456699
2004-01-08 12:00:00	0.4	0.7923137508848994	0.5048505084674576
2004-01-09 12:00:00	0.4	0.7923987740028731	0.5047963388173411
2004-01-10 12:00:00	0.2	0.792484955181171	0.25237072160477514
2004-01-11 12:00:00	0.2	0.7925722941924447	0.2523429111331489
2004-01-12 12:00:00	0.2	0.792660790806291	0.252314738308881
2004-01-13 12:00:00	0.0	0.7927504447892533	0.0
2004-01-14 12:00:00	0.2	0.7928412559048215	0.2522573068826397
2004-01-15 12:00:00	0.2	0.7929332239134332	0.2522280489306809
2004-01-16 12:00:00	0.6	0.7930263485724741	0.7565952897782771
2004-01-17 12:00:00	0.8	0.7931206296362784	1.0086738008149865
2004-01-18 12:00:00	0.8	0.7932160668561298	1.0085524404097839
2004-01-19 12:00:00	0.8	0.7933126599802619	1.0084296398596544
2004-01-20 12:00:00	0.6	0.7934104087538593	0.7562290504133514
2004-01-21 12:00:00	0.4	0.7935093129190576	0.5040898619431858
2004-01-22 12:00:00	0.2	0.7936093722149449	0.2520131528207697
2004-01-23 12:00:00	0.2	0.7937105863775613	0.25198101604362594
2004-01-24 12:00:00	0.2	0.793812955139901	0.2519485210023464
2004-01-25 12:00:00	0.4	0.7939164782319121	0.5038313361259589
2004-01-26 12:00:00	0.6	0.7940211553804976	0.7556473727862805
2004-01-27 12:00:00	0.8	0.7941269863095157	1.0073955598937363
2004-01-28 12:00:00	1.2	0.7942339707397815	1.5108897934474794
2004-01-29 12:00:00	1.2	0.7943421083890667	1.5106841086815999
2004-01-30 12:00:00	1.2	0.7944513989721009	1.5104762878542566
2004-01-31 12:00:00	1.0	0.7945618422005722	1.2585552777496314
2004-02-01 12:00:00	0.4	0.7946734377831282	0.5033514157914547
2004-02-02 12:00:00	0.2	0.7947861854253759	0.2516400054097045
2004-02-03 12:00:00	0.2	0.7949000848298841	0.2516039484922207
2004-02-04 12:00:00	0.2	0.7950151356961823	0.2515675375473992
2004-02-05 12:00:00	0.8	0.795131337720763	1.006123091932451
2004-02-06 12:00:00	1.0	0.7952486905970819	1.2574682760548632
2004-02-07 12:00:00	1.0	0.7953671940155582	1.2572809232315898
2004-02-08 12:00:00	1.2	0.7954868476635765	1.5085101702492236
2004-02-09 12:00:00	0.8	0.7956076512254867	1.0055207472775654
2004-02-10 12:00:00	1.0	0.7957296043826054	1.2567083020316743
2004-02-11 12:00:00	1.0	0.7958527068132166	1.256513914495859
2004-02-12 12:00:00	1.0	0.7959769581925722	1.2563177736585538
2004-02-13 12:00:00	0.8	0.7961023581928932	1.0048959053656796
2004-02-14 12:00:00	0.8	0.7962289064833705	1.0047361926776621
2004-02-15 12:00:00	0.6	0.7963566027301663	0.75343131198135
2004-02-16 12:00:00	0.8	0.7964854465964137	1.004412577051602
2004-02-17 12:00:00	1.0	0.7966154377422188	1.2553108471437828
2004-02-18 12:00:00	0.8	0.7967465758246608	1.0040833864544343
2004-02-19 12:00:00	1.0	0.7968788604977934	1.2548958813831768
2004-02-20 12:00:00	0.6	0.7970122914126461	0.7528114766417765
2004-02-21 12:00:00	0.8	0.7971468682172236	1.003579179567195
2004-02-22 12:00:00	0.8	0.7972825905565084	1.0034083391205053
2004-02-23 12:00:00	0.8	0.7974194580724607	1.0032361160759447
2004-02-24 12:00:00	0.8	0.79755747040402	1.0030625123412644
2004-02-25 12:00:00	0.6	0.7976966271871055	0.7521656473787066
2004-02-26 12:00:00	0.8	0.7978369280546174	1.0027111705027956
2004-02-27 12:00:00	0.8	0.7979783726364378	1.0025334362845988
2004-02-28 12:00:00	1.0	0.7981209605594314	1.2529429114342072
2004-02-29 12:00:00	0.8	0.7982646914474469	1.0021738510686307
2004-03-01 12:00:00	0.4	0.7984095649213182	0.5009960020198647
2004-03-02 12:00:00	0.2	0.7985555805988643	0.25045219751643727
2004-03-03 12:00:00	0.0	0.7987027380948917	0.0
2004-03-04 12:00:00	0.4	0.7988510370211942	0.5007191346856669
2004-03-05 12:00:00	0.4	0.7990004769865549	0.5006254833646752
2004-03-06 12:00:00	0.4	0.7991510575967464	0.500531152649542
2004-03-07 12:00:00	0.4	0.7993027784545327	0.5004361435767904
2004-03-08 12:00:00	0.2	0.7994556391596694	0.25017022859482946
2004-03-09 12:00:00	0.4	0.7996096393089055	0.5002440945380748
2004-03-10 12:00:00	0.4	0.7997647784959838	0.5001470566786266
2004-03-11 12:00:00	0.6	0.7999210563116423	0.7500740170118052
2004-03-12 12:00:00	0.4	0.8000784723436156	0.49995095959563457
2004-03-13 12:00:00	0.4	0.8002370261766352	0.49985190251832784
2004-03-14 12:00:00	0.6	0.8003967173924315	0.749628261788363
2004-03-15 12:00:00	0.8	0.800557545569734	0.9993035534137185
2004-03-16 12:00:00	0.8	0.8007195102842731	0.9991014203163132
2004-03-17 12:00:00	0.6	0.8008826111087811	0.7491734639728669
2004-03-18 12:00:00	0.4	0.801046847612993	0.4993465752870057
2004-03-19 12:00:00	0.0	0.8012122193636478	0.0
2004-03-20 12:00:00	0.0	0.80137872592449	0.0
2004-03-21 12:00:00	0.2	0.80154636685627	0.2495176926375654
2004-03-22 12:00:00	0.2	0.8017151417167461	0.24946516486108977
2004-03-23 12:00:00	0.4	0.8018850500606849	0.49882461329055694
2004-03-24 12:00:00	0.6	0.8020560914398633	0.7480773556907607
2004-03-25 12:00:00	0.4	0.8022282654030686	0.49861120238517836
2004-03-26 12:00:00	0.8	0.802401571496101	0.9970070204478498
2004-03-27 12:00:00	0.6	0.8025760092617734	0.7475927427134196
2004-03-28 12:00:00	0.6	0.8027515782399139	0.7474292374678848
2004-03-29 12:00:00	0.8	0.8029282779673662	0.9963530018213094
2004-03-30 12:00:00	1.0	0.8031061079779909	1.2451654769725709
2004-03-31 12:00:00	1.0	0.8032850678026672	1.244888072842476
2004-04-01 12:00:00	0.8	0.8034651569692934	0.9956872343010317
2004-04-02 12:00:00	0.8	0.8036463750027891	0.9954627120631554
2004-04-03 12:00:00	0.4	0.8038287214250954	0.49761844698811736
2004-04-04 12:00:00	0.8	0.8040121957551769	0.995009782468028
2004-04-05 12:00:00	1.2	0.804196797509023	1.4921720699671601
2004-04-06 12:00:00	1.0	0.8043825261996482	1.243189611197247
2004-04-07 12:00:00	1.0	0.8045693813370949	1.2429008898376466
2004-04-08 12:00:00	0.8	0.8047573624284334	0.9940884511897131
2004-04-09 12:00:00	0.4	0.8049464689777641	0.4969274547014003
2004-04-10 12:00:00	0.6	0.805136700486218	0.7452150667553261
2004-04-11 12:00:00	0.6	0.8053280564519585	0.7450379943838362
2004-04-12 12:00:00	0.4	0.805520536370183	0.4965733112186938
2004-04-13 12:00:00	0.4	0.8057141397331231	0.4964539906578928
2004-04-14 12:00:00	0.2	0.805908866030048	0.24816701792252413
2004-04-15 12:00:00	0.2	0.8061047147472632	0.24810672402865888
2004-04-16 12:00:00	0.2	0.8063016853681141	0.2480461142887116
2004-04-17 12:00:00	0.6	0.8064997773729862	0.7439555680404296
2004-04-18 12:00:00	0.6	0.8066989902393066	0.7437718495494962
2004-04-19 12:00:00	0.4	0.8068993234415459	0.49572479289478194
2004-04-20 12:00:00	0.4	0.8071007764512188	0.4956010595836368
2004-04-21 12:00:00	0.6	0.8073033487368865	0.7432150516144458
2004-04-22 12:00:00	1.0	0.8075070397641568	1.2383792967205132
2004-04-23 12:00:00	1.0	0.8077118489956867	1.2380652843503601
2004-04-24 12:00:00	1.0	0.8079177758911831	1.237749718895513
2004-04-25 12:00:00	1.4	0.8081248199074048	1.7324056451581482
2004-04-26 12:00:00	1.6	0.8083329804981633	1.979382307293641
2004-04-27 12:00:00	1.8	0.8085422571143246	2.2262287272704504
2004-04-28 12:00:00	2.0	0.8087526492038106	2.472943985987473
2004-04-29 12:00:00	1.2	0.8089641562116006	1.4833784547632247
2004-04-30 12:00:00	0.8	0.8091767775797326	0.9886591189539812
2004-05-01 12:00:00	1.0	0.8093905127473051	1.2354975555689567
2004-05-02 12:00:00	1.0	0.8096053611504783	1.2351696863505994
2004-05-03 12:00:00	0.8	0.8098213222224753	0.9878722355747296
2004-05-04 12:00:00	0.8	0.8100383953935844	0.9876075066926836
2004-05-05 12:00:00	0.4	0.8102565800911599	0.4936707825995033
2004-05-06 12:00:00	0.2	0.810475875739624	0.24676860346704835
2004-05-07 12:00:00	0.6	0.8106962817604682	0.7401045416133765
2004-05-08 12:00:00	0.4	0.8109177975722544	0.4932682464209441
2004-05-09 12:00:00	0.6	0.8111404225906175	0.7396992965579524
2004-05-10 12:00:00	1.0	0.8113641562282656	1.232492207504745
2004-05-11 12:00:00	1.0	0.811588997894983	1.2321507593051388
2004-05-12 12:00:00	1.0	0.8118149469976301	1.2318078198711944
2004-05-13 12:00:00	1.0	0.8120420029401465	1.2314633927547063
2004-05-14 12:00:00	0.8	0.8122701651235515	0.9848939852152699
2004-05-15 12:00:00	0.6	0.8124994329459467	0.7384620538435702
2004-05-16 12:00:00	1.0	0.8127298058025165	1.2304212210016916
2004-05-17 12:00:00	1.0	0.8129612830855302	1.2300708789040717
2004-05-18 12:00:00	1.6	0.8131938641843437	1.967550507288745
2004-05-19 12:00:00	1.6	0.8134275484854008	1.9669852625217752
2004-05-20 12:00:00	1.4	0.8136623353722355	1.7206154680362902
2004-05-21 12:00:00	1.4	0.8138982242254729	1.7201167889661844
2004-05-22 12:00:00	0.6	0.8141352144228307	0.7369783168332318
2004-05-23 12:00:00	0.6	0.8143733053391218	0.7367628531857975
2004-05-24 12:00:00	0.8	0.8146124963462549	0.9820620277594616
2004-05-25 12:00:00	0.6	0.8148527868132371	0.7363293219460008
2004-05-26 12:00:00	0.8	0.8150941761061749	0.9814816783769921
2004-05-27 12:00:00	0.6	0.8153366635882756	0.7358923335538665
2004-05-28 12:00:00	0.4	0.8155802486198502	0.49044836565977684
2004-05-29 12:00:00	0.8	0.8158249305583138	0.9806025411021897
